date,year,month,gpr_global,gpr_historical,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF
2020-11-01,2020,11,70.06746673583984,50.446197509765625,0.014916467480361462,0.05966586992144585,0.08949880301952362,0.04474940150976181,0.04474940150976181,0.014916467480361462,0.0,0.4027446210384369,0.0,0.19391408562660217,0.04474940150976181,0.13424821197986603,0.08949880301952362,0.04474940150976181,0.4027446210384369,0.22374701499938965,0.10441527515649796,0.0,0.0,0.17899760603904724,0.26849642395973206,0.05966586992144585,0.08949880301952362,0.1640811413526535,0.1640811413526535,0.014916467480361462,0.029832934960722923,0.029832934960722923,0.029832934960722923,0.04474940150976181,0.05966586992144585,0.014916467480361462,0.5071598887443542,0.07458233833312988,0.0,0.014916467480361462,0.014916467480361462,0.1640811413526535,0.07458233833312988,0.17899760603904724,1.819809079170227,0.029832934960722923,0.05966586992144585,0.10441527515649796
2020-12-01,2020,12,64.06729125976562,56.59890365600586,0.030935809016227722,0.0773395225405693,0.18561485409736633,0.0773395225405693,0.09280742704868317,0.0,0.015467904508113861,0.4795050323009491,0.030935809016227722,0.46403712034225464,0.04640371352434158,0.10827533155679703,0.1546790450811386,0.0,0.6341840624809265,0.4331013262271881,0.13921113312244415,0.030935809016227722,0.0,0.18561485409736633,0.38669759035110474,0.17014694213867188,0.0773395225405693,0.23201856017112732,0.030935809016227722,0.015467904508113861,0.061871618032455444,0.015467904508113861,0.04640371352434158,0.04640371352434158,0.061871618032455444,0.030935809016227722,0.6960557103157043,0.26295438408851624,0.04640371352434158,0.0,0.015467904508113861,0.23201856017112732,0.030935809016227722,0.09280742704868317,2.0262954235076904,0.17014694213867188,0.015467904508113861,0.061871618032455444
2021-01-01,2021,1,77.418701171875,61.636680603027344,0.014345143921673298,0.04303543269634247,0.04303543269634247,0.08607086539268494,0.04303543269634247,0.0,0.0,0.5164251923561096,0.028690287843346596,0.2582125961780548,0.014345143921673298,0.14345143735408783,0.014345143921673298,0.0,0.40166404843330383,0.34428346157073975,0.05738057568669319,0.014345143921673298,0.028690287843346596,0.10041601210832596,0.1864868700504303,0.05738057568669319,0.14345143735408783,0.27255773544311523,0.10041601210832596,0.0,0.014345143921673298,0.028690287843346596,0.0,0.04303543269634247,0.04303543269634247,0.0,0.35862860083580017,0.28690287470817566,0.0,0.0,0.028690287843346596,0.14345143735408783,0.10041601210832596,0.10041601210832596,2.2234973907470703,0.07172571867704391,0.014345143921673298,0.0
2021-02-01,2021,2,73.95680236816406,52.29450988769531,0.0,0.06505122780799866,0.1788908839225769,0.016262806951999664,0.04878842085599899,0.03252561390399933,0.0,0.5529354214668274,0.0,0.39030736684799194,0.016262806951999664,0.06505122780799866,0.06505122780799866,0.04878842085599899,0.4553585946559906,0.3577817678451538,0.09757684171199799,0.0,0.03252561390399933,0.08131403475999832,0.16262806951999664,0.11383964866399765,0.13010245561599731,0.21141649782657623,0.11383964866399765,0.016262806951999664,0.03252561390399933,0.08131403475999832,0.0,0.016262806951999664,0.08131403475999832,0.016262806951999664,0.5041469931602478,0.19515368342399597,0.03252561390399933,0.04878842085599899,0.0,0.13010245561599731,0.04878842085599899,0.09757684171199799,1.870222806930542,0.06505122780799866,0.04878842085599899,0.04878842085599899
2021-03-01,2021,3,78.61876678466797,53.88631057739258,0.0,0.17806796729564667,0.10387297719717026,0.029677994549274445,0.05935598909854889,0.029677994549274445,0.0,0.7567888498306274,0.05935598909854889,0.2671019434928894,0.04451699182391167,0.05935598909854889,0.05935598909854889,0.014838997274637222,0.41549190878868103,0.35613593459129333,0.11871197819709778,0.029677994549274445,0.0,0.23742395639419556,0.14838996529579163,0.1335509717464447,0.22258494794368744,0.22258494794368744,0.10387297719717026,0.0,0.04451699182391167,0.014838997274637222,0.0,0.014838997274637222,0.04451699182391167,0.0,0.6232378482818604,0.22258494794368744,0.08903398364782333,0.04451699182391167,0.0,0.22258494794368744,0.08903398364782333,0.08903398364782333,1.9439085721969604,0.05935598909854889,0.014838997274637222,0.07419498264789581
2021-04-01,2021,4,88.16622161865234,59.975521087646484,0.0,0.07672242075204849,0.13810035586357117,0.04603344947099686,0.07672242075204849,0.04603344947099686,0.015344483777880669,0.5830903649330139,0.0,0.5217124223709106,0.030688967555761337,0.015344483777880669,0.04603344947099686,0.0,0.6751573085784912,0.5677459239959717,0.0,0.015344483777880669,0.030688967555761337,0.12275587022304535,0.30688968300819397,0.09206689894199371,0.07672242075204849,0.19947828352451324,0.061377935111522675,0.061377935111522675,0.015344483777880669,0.0,0.015344483777880669,0.09206689894199371,0.030688967555761337,0.04603344947099686,0.9513579607009888,0.061377935111522675,0.015344483777880669,0.04603344947099686,0.015344483777880669,0.29154518246650696,0.09206689894199371,0.4296455383300781,2.132883310317993,0.0,0.09206689894199371,0.09206689894199371
2021-05-01,2021,5,93.00713348388672,70.34014892578125,0.029677994549274445,0.029677994549274445,0.1335509717464447,0.11871197819709778,0.10387297719717026,0.11871197819709778,0.0,0.4451698958873749,0.04451699182391167,0.28194093704223633,0.07419498264789581,0.5193648934364319,0.0,0.05935598909854889,0.4748479127883911,0.3264579176902771,0.014838997274637222,0.07419498264789581,0.014838997274637222,0.23742395639419556,1.142602801322937,0.05935598909854889,0.08903398364782333,0.20774595439434052,0.05935598909854889,0.014838997274637222,0.014838997274637222,0.1335509717464447,0.0,0.029677994549274445,0.11871197819709778,0.04451699182391167,0.5638818740844727,0.1929069608449936,0.04451699182391167,0.07419498264789581,0.0,0.16322895884513855,0.04451699182391167,0.20774595439434052,2.522629499435425,0.05935598909854889,0.07419498264789581,0.04451699182391167
2021-06-01,2021,6,74.12712097167969,59.44499588012695,0.0,0.01576789654791355,0.23651844263076782,0.0473036915063858,0.0946073830127716,0.07883948087692261,0.0,0.5518763661384583,0.01576789654791355,0.40996530652046204,0.0,0.11037527769804001,0.0630715861916542,0.0473036915063858,0.40996530652046204,0.5045726895332336,0.11037527769804001,0.01576789654791355,0.01576789654791355,0.0946073830127716,0.2838221490383148,0.1419110745191574,0.07883948087692261,0.22075055539608002,0.0473036915063858,0.01576789654791355,0.0315357930958271,0.0315357930958271,0.0630715861916542,0.0473036915063858,0.0473036915063858,0.0,0.8514664173126221,0.1419110745191574,0.0,0.0630715861916542,0.01576789654791355,0.2680542469024658,0.0473036915063858,0.31535792350769043,2.1286659240722656,0.0315357930958271,0.0315357930958271,0.0
2021-07-01,2021,7,58.42076873779297,46.87572479248047,0.015372790396213531,0.015372790396213531,0.046118371188640594,0.030745580792427063,0.07686395198106766,0.015372790396213531,0.0,0.46118369698524475,0.046118371188640594,0.12298232316970825,0.030745580792427063,0.061491161584854126,0.046118371188640594,0.0,0.26133742928504944,0.21521906554698944,0.07686395198106766,0.0,0.0,0.15372790396213531,0.1383551061153412,0.07686395198106766,0.07686395198106766,0.15372790396213531,0.10760953277349472,0.015372790396213531,0.0,0.046118371188640594,0.030745580792427063,0.015372790396213531,0.030745580792427063,0.0,0.5073020458221436,0.07686395198106766,0.030745580792427063,0.030745580792427063,0.0,0.2459646463394165,0.046118371188640594,0.061491161584854126,1.6756341457366943,0.061491161584854126,0.07686395198106766,0.046118371188640594
2021-08-01,2021,8,89.4865493774414,59.06315994262695,0.0,0.031333230435848236,0.07833307236433029,0.06266646087169647,0.10966630280017853,0.015666615217924118,0.0,0.48566505312919617,0.015666615217924118,0.34466552734375,0.031333230435848236,0.031333230435848236,0.015666615217924118,0.0,0.4073319733142853,0.4386652112007141,0.046999841928482056,0.07833307236433029,0.031333230435848236,0.07833307236433029,0.23499920964241028,0.10966630280017853,0.046999841928482056,0.18799936771392822,0.06266646087169647,0.0,0.031333230435848236,0.046999841928482056,0.031333230435848236,0.015666615217924118,0.06266646087169647,0.0,0.5483314990997314,0.031333230435848236,0.07833307236433029,0.0,0.06266646087169647,0.3289988934993744,0.031333230435848236,0.046999841928482056,2.130659580230713,0.06266646087169647,0.18799936771392822,0.031333230435848236
2021-09-01,2021,9,80.69696807861328,64.56661987304688,0.0,0.38819876313209534,0.10869564861059189,0.09316769987344742,0.1552795022726059,0.0,0.03105590119957924,0.6832298040390015,0.0,0.32608696818351746,0.0,0.04658384993672371,0.07763975113630295,0.01552795059978962,0.590062141418457,0.54347825050354,0.13975155353546143,0.01552795059978962,0.04658384993672371,0.2950310707092285,0.21739129722118378,0.07763975113630295,0.32608696818351746,0.32608696818351746,0.10869564861059189,0.04658384993672371,0.01552795059978962,0.0,0.0,0.0,0.06211180239915848,0.0,0.4658385217189789,0.07763975113630295,0.0,0.01552795059978962,0.01552795059978962,0.12422360479831696,0.18633539974689484,0.07763975113630295,2.329192638397217,0.01552795059978962,0.12422360479831696,0.03105590119957924
2021-10-01,2021,10,79.02923583984375,53.48290252685547,0.04452359676361084,0.16325318813323975,0.10388839244842529,0.029682397842407227,0.10388839244842529,0.07420599460601807,0.0,0.5788067579269409,0.04452359676361084,0.2226179838180542,0.04452359676361084,0.08904719352722168,0.04452359676361084,0.04452359676361084,0.3116651773452759,0.4452359676361084,0.04452359676361084,0.0,0.014841198921203613,0.2226179838180542,0.16325318813323975,0.13357079029083252,0.16325318813323975,0.26714158058166504,0.16325318813323975,0.0,0.04452359676361084,0.05936479568481445,0.04452359676361084,0.029682397842407227,0.029682397842407227,0.0,0.5936479568481445,0.07420599460601807,0.014841198921203613,0.029682397842407227,0.014841198921203613,0.14841198921203613,0.13357079029083252,0.13357079029083252,1.9293558597564697,0.05936479568481445,0.04452359676361084,0.014841198921203613
2021-11-01,2021,11,86.56914520263672,52.67679214477539,0.0,0.1299334019422531,0.19490011036396027,0.01624167524278164,0.06496670097112656,0.048725027590990067,0.03248335048556328,0.5034919381141663,0.03248335048556328,0.48725029826164246,0.03248335048556328,0.11369173228740692,0.03248335048556328,0.03248335048556328,0.3085918426513672,0.38980022072792053,0.03248335048556328,0.08120837807655334,0.01624167524278164,0.06496670097112656,0.22738346457481384,0.11369173228740692,0.08120837807655334,0.11369173228740692,0.1299334019422531,0.03248335048556328,0.08120837807655334,0.03248335048556328,0.048725027590990067,0.03248335048556328,0.4060418903827667,0.0,0.7308754324913025,0.1299334019422531,0.03248335048556328,0.048725027590990067,0.0,0.34107521176338196,0.08120837807655334,0.3248335123062134,1.9002760648727417,0.08120837807655334,0.03248335048556328,0.06496670097112656
2021-12-01,2021,12,105.34542083740234,69.3570785522461,0.0,0.11226944625377655,0.19246190786361694,0.01603849232196808,0.24057738482952118,0.03207698464393616,0.0,0.6255012154579163,0.03207698464393616,0.5453087687492371,0.0801924616098404,0.03207698464393616,0.09623095393180847,0.03207698464393616,0.6415396928787231,0.7538091540336609,0.12830793857574463,0.048115476965904236,0.048115476965904236,0.12830793857574463,0.3047313690185547,0.19246190786361694,0.25661587715148926,0.1443464308977127,0.0801924616098404,0.03207698464393616,0.20850040018558502,0.0801924616098404,0.0,0.048115476965904236,0.24057738482952118,0.0,1.2510024309158325,0.06415396928787231,0.24057738482952118,0.03207698464393616,0.01603849232196808,0.12830793857574463,0.1443464308977127,1.026463508605957,2.502004861831665,0.03207698464393616,0.01603849232196808,0.09623095393180847
2022-01-01,2022,1,138.67498779296875,85.09538269042969,0.016072003170847893,0.19286403059959412,0.5464481115341187,0.032144006341695786,0.19286403059959412,0.1125040203332901,0.0,0.5946640968322754,0.0,0.9000321626663208,0.06428801268339157,0.1125040203332901,0.1125040203332901,0.12857602536678314,0.8518161177635193,0.9803921580314636,0.0,0.032144006341695786,0.032144006341695786,0.20893603563308716,0.19286403059959412,0.16072002053260803,0.16072002053260803,0.3696560561656952,0.09643201529979706,0.016072003170847893,0.1125040203332901,0.14464803040027618,0.0,0.032144006341695786,0.46608808636665344,0.0,1.9447122812271118,0.17679202556610107,0.12857602536678314,0.016072003170847893,0.0,0.20893603563308716,0.08036001026630402,1.7679202556610107,3.0697524547576904,0.1125040203332901,0.06428801268339157,0.032144006341695786
2022-02-01,2022,2,216.1590118408203,120.52434539794922,0.016406890004873276,0.44298604130744934,0.5250204801559448,0.1312551200389862,0.6562756299972534,0.0656275600194931,0.03281378000974655,1.2469236850738525,0.03281378000974655,1.7719441652297974,0.049220673739910126,0.08203445374965668,0.0656275600194931,0.1968826949596405,1.4109926223754883,1.3781788349151611,0.11484823375940323,0.22969646751880646,0.016406890004873276,0.16406890749931335,0.21328958868980408,0.4757998287677765,0.6234618425369263,0.42657917737960815,0.03281378000974655,0.03281378000974655,0.1968826949596405,0.08203445374965668,0.03281378000974655,0.016406890004873276,0.8203445672988892,0.016406890004873276,3.4126334190368652,0.278917133808136,0.14766201376914978,0.016406890004873276,0.016406890004873276,0.3281378149986267,0.16406890749931335,3.2157506942749023,4.331418991088867,0.09844134747982025,0.08203445374965668,0.016406890004873276
2022-03-01,2022,3,318.9549255371094,167.3444061279297,0.015092061832547188,0.34711742401123047,0.6489586234092712,0.045276183634996414,0.5584062933921814,0.07546030730009079,0.0,1.8261394500732422,0.045276183634996414,1.7204949855804443,0.045276183634996414,0.241472989320755,0.15092061460018158,0.1961967945098877,1.4035617113113403,1.977060079574585,0.10564443469047546,0.3923935890197754,0.06036824733018875,0.4074856638908386,0.6791427731513977,0.5131300687789917,0.45276185870170593,0.5282221436500549,0.18110473453998566,0.0,0.241472989320755,0.15092061460018158,0.10564443469047546,0.015092061832547188,1.7054029703140259,0.015092061832547188,5.584062576293945,0.42257773876190186,0.15092061460018158,0.030184123665094376,0.0,0.8753395676612854,0.241472989320755,5.5538787841796875,6.006640434265137,0.22638092935085297,0.06036824733018875,0.030184123665094376
2022-04-01,2022,4,191.14309692382812,127.23625946044922,0.032097578048706055,0.3530733287334442,0.6419515609741211,0.1765366643667221,0.27282941341400146,0.06419515609741211,0.048146363347768784,1.0752688646316528,0.032097578048706055,1.444390892982483,0.032097578048706055,0.14443910121917725,0.25678062438964844,0.14443910121917725,0.8826833367347717,1.4122933149337769,0.09629272669553757,0.1765366643667221,0.08024394512176514,0.3530733287334442,0.32097578048706055,0.3049269914627075,0.27282941341400146,0.36912211775779724,0.1765366643667221,0.032097578048706055,0.25678062438964844,0.09629272669553757,0.12839031219482422,0.016048789024353027,1.123415231704712,0.06419515609741211,3.8838067054748535,0.20863424241542816,0.19258545339107513,0.0,0.032097578048706055,0.48146364092826843,0.1765366643667221,3.931953191757202,4.525758266448975,0.08024394512176514,0.16048789024353027,0.048146363347768784
2022-05-01,2022,5,142.25848388671875,99.60482788085938,0.0,0.20786933600902557,0.31180399656295776,0.07423905283212662,0.2672605812549591,0.14847810566425323,0.0,1.0244989395141602,0.014847810380160809,1.0690423250198364,0.11878248304128647,0.0890868604183197,0.11878248304128647,0.5196733474731445,0.8017817139625549,1.0838900804519653,0.13363029062747955,0.32665181159973145,0.07423905283212662,0.29695621132850647,0.2672605812549591,0.4454343020915985,0.6087601780891418,0.6087601780891418,0.14847810566425323,0.029695620760321617,0.014847810380160809,0.04454343020915985,0.0,0.059391241520643234,0.6087601780891418,0.014847810380160809,2.6726057529449463,0.11878248304128647,0.5196733474731445,0.059391241520643234,0.029695620760321617,0.4454343020915985,0.3414996266365051,2.6280622482299805,3.563474416732788,0.14847810566425323,0.11878248304128647,0.029695620760321617
2022-06-01,2022,6,130.7073211669922,100.10216522216797,0.046296294778585434,0.1697530895471573,0.4166666567325592,0.10802469402551651,0.3395061790943146,0.03086419776082039,0.015432098880410194,0.9876543283462524,0.046296294778585434,1.1265431642532349,0.0,0.3086419701576233,0.43209877610206604,0.5092592835426331,1.0493826866149902,1.1111111640930176,0.06172839552164078,0.18518517911434174,0.03086419776082039,0.5092592835426331,0.2777777910232544,0.6018518805503845,0.5092592835426331,0.5709876418113708,0.06172839552164078,0.03086419776082039,0.15432098507881165,0.0,0.15432098507881165,0.03086419776082039,0.5246913433074951,0.0,2.7469136714935303,0.2777777910232544,0.4938271641731262,0.03086419776082039,0.015432098880410194,0.7407407164573669,0.23148147761821747,2.6543209552764893,3.564814805984497,0.10802469402551651,0.10802469402551651,0.09259258955717087
2022-07-01,2022,7,117.17676544189453,97.2652587890625,0.10964912176132202,0.21929824352264404,0.3602756857872009,0.17230576276779175,0.32894736528396606,0.046992480754852295,0.01566416025161743,0.8302004933357239,0.0,0.8145363330841064,0.06265664100646973,0.21929824352264404,0.28195488452911377,0.2506265640258789,0.5482456088066101,0.8302004933357239,0.06265664100646973,0.10964912176132202,0.17230576276779175,0.3602756857872009,0.42293232679367065,0.26629072427749634,0.23496240377426147,0.2506265640258789,0.03132832050323486,0.03132832050323486,0.18796992301940918,0.14097744226455688,0.31328320503234863,0.0,0.4385964870452881,0.03132832050323486,2.5375940799713135,0.579573929309845,0.18796992301940918,0.06265664100646973,0.046992480754852295,0.7048872113227844,0.28195488452911377,2.553258180618286,3.4774436950683594,0.046992480754852295,0.09398496150970459,0.06265664100646973
2022-08-01,2022,8,132.86322021484375,119.83222198486328,0.04785452410578728,0.28712713718414307,0.09570904821157455,0.11166055500507355,0.1914180964231491,0.04785452410578728,0.015951506793498993,1.3558781147003174,0.04785452410578728,0.49449673295021057,0.09570904821157455,0.30307865142822266,0.031903013586997986,0.1914180964231491,0.6859148144721985,0.6859148144721985,0.30307865142822266,0.09570904821157455,0.07975753396749496,0.33498165011405945,0.33498165011405945,0.031903013586997986,0.7497208714485168,0.33498165011405945,0.15951506793498993,0.06380602717399597,0.14356356859207153,0.09570904821157455,0.07975753396749496,0.12761205434799194,0.1914180964231491,0.0,2.600095748901367,0.14356356859207153,0.09570904821157455,0.04785452410578728,0.015951506793498993,0.3987876772880554,0.7975753545761108,2.3289201259613037,4.290955543518066,0.07975753396749496,0.015951506793498993,0.04785452410578728
